ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh,Avg_Brightness_Value,Day_Night_Label
3504_Norman_Niles_#1_entry_rating,3504,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-04-45.mp4,31,2.21,10.38,0.49,9.89,1.91,160.61,Day
3504_Norman_Niles_#1_exit_rating,3504,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-04-45.mp4,24,7.25,10.84,3.26,7.57,2.08,160.61,Day
3505_Norman_Niles_#1_entry_rating,3505,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-05-45.mp4,30,3.09,12.8,0.18,12.62,2.9,165.64,Day
3505_Norman_Niles_#1_exit_rating,3505,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-05-45.mp4,28,6.4,11.0,0.49,10.51,2.66,165.64,Day
3506_Norman_Niles_#1_entry_rating,3506,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-06-45.mp4,36,2.73,12.08,0.22,11.86,2.88,163.05,Day
3506_Norman_Niles_#1_exit_rating,3506,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-06-45.mp4,25,6.23,10.81,1.45,9.36,2.86,163.05,Day
3507_Norman_Niles_#1_entry_rating,3507,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-07-45.mp4,23,3.49,8.71,0.16,8.56,2.38,167.88,Day
3507_Norman_Niles_#1_exit_rating,3507,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-07-45.mp4,26,6.99,14.03,1.08,12.96,3.05,167.88,Day
3508_Norman_Niles_#1_entry_rating,3508,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-08-45.mp4,26,3.97,14.22,0.74,13.48,3.31,167.29,Day
3508_Norman_Niles_#1_exit_rating,3508,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-08-45.mp4,20,6.83,13.54,1.34,12.2,2.71,167.29,Day
3509_Norman_Niles_#1_entry_rating,3509,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-09-45.mp4,23,2.23,13.92,0.26,13.65,2.92,167.18,Day
3509_Norman_Niles_#1_exit_rating,3509,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-09-45.mp4,17,7.01,13.21,2.2,11.01,2.44,167.18,Day
3510_Norman_Niles_#1_entry_rating,3510,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-10-45.mp4,26,2.27,7.12,0.5,6.62,1.96,168.09,Day
3510_Norman_Niles_#1_exit_rating,3510,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-10-45.mp4,32,6.97,13.95,0.26,13.68,3.65,168.09,Day
3511_Norman_Niles_#1_entry_rating,3511,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-11-45.mp4,25,3.72,15.22,0.53,14.69,3.62,168.29,Day
3511_Norman_Niles_#1_exit_rating,3511,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-11-45.mp4,22,6.6,11.44,1.57,9.87,2.82,168.29,Day
3512_Norman_Niles_#1_entry_rating,3512,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-12-45.mp4,22,2.63,9.54,0.64,8.9,2.36,167.97,Day
3512_Norman_Niles_#1_exit_rating,3512,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-12-45.mp4,16,6.39,9.96,2.69,7.27,2.25,167.97,Day
3513_Norman_Niles_#1_entry_rating,3513,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-13-45.mp4,32,3.62,14.7,0.27,14.43,4.26,163.28,Day
3513_Norman_Niles_#1_exit_rating,3513,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-13-45.mp4,24,6.79,13.62,0.21,13.42,3.69,163.28,Day
3514_Norman_Niles_#1_entry_rating,3514,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-14-45.mp4,32,2.56,12.27,0.19,12.08,2.39,167.54,Day
3514_Norman_Niles_#1_exit_rating,3514,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-14-45.mp4,22,6.06,9.42,1.56,7.86,2.46,167.54,Day
3515_Norman_Niles_#1_entry_rating,3515,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-15-45.mp4,27,3.21,11.8,0.34,11.46,2.79,150.18,Day
3515_Norman_Niles_#1_exit_rating,3515,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-15-45.mp4,32,6.46,12.02,1.47,10.55,2.82,150.18,Day
3516_Norman_Niles_#1_entry_rating,3516,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-16-45.mp4,11,5.61,13.82,1.22,12.61,4.51,166.76,Day
3516_Norman_Niles_#1_exit_rating,3516,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-16-45.mp4,22,7.05,11.91,1.53,10.38,2.42,166.76,Day
3517_Norman_Niles_#1_entry_rating,3517,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-17-45.mp4,30,3.01,12.53,0.33,12.2,2.5,162.37,Day
3517_Norman_Niles_#1_exit_rating,3517,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-17-45.mp4,31,6.9,15.65,1.52,14.14,3.57,162.37,Day
3518_Norman_Niles_#1_entry_rating,3518,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-18-45.mp4,29,2.05,5.57,0.26,5.31,1.41,151.58,Day
3518_Norman_Niles_#1_exit_rating,3518,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-18-45.mp4,21,6.19,9.36,0.22,9.14,2.42,151.58,Day
3519_Norman_Niles_#1_entry_rating,3519,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-19-45.mp4,23,2.53,12.66,0.49,12.18,2.57,168.19,Day
3519_Norman_Niles_#1_exit_rating,3519,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-19-45.mp4,18,8.26,14.07,1.59,12.48,3.35,168.19,Day
3520_Norman_Niles_#1_entry_rating,3520,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-20-45.mp4,27,3.44,10.48,0.35,10.13,2.42,158.76,Day
3520_Norman_Niles_#1_exit_rating,3520,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-20-45.mp4,20,6.86,12.25,1.6,10.65,2.37,158.76,Day
3521_Norman_Niles_#1_entry_rating,3521,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-21-45.mp4,21,2.02,6.5,0.84,5.66,1.32,167.18,Day
3521_Norman_Niles_#1_exit_rating,3521,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-21-45.mp4,26,6.77,11.5,4.13,7.38,1.68,167.18,Day
3522_Norman_Niles_#1_entry_rating,3522,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-22-45.mp4,31,3.28,12.95,0.4,12.55,3.67,168.05,Day
3522_Norman_Niles_#1_exit_rating,3522,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-22-45.mp4,17,6.56,11.94,0.27,11.68,3.32,168.05,Day
3523_Norman_Niles_#1_entry_rating,3523,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-23-45.mp4,26,2.49,11.38,0.39,11.0,2.65,168.25,Day
3523_Norman_Niles_#1_exit_rating,3523,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-23-45.mp4,19,6.81,13.64,3.05,10.59,2.64,168.25,Day
3524_Norman_Niles_#1_entry_rating,3524,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-24-45.mp4,23,2.38,10.12,0.14,9.98,2.46,167.85,Day
3524_Norman_Niles_#1_exit_rating,3524,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-24-45.mp4,20,6.66,10.75,0.5,10.25,2.64,167.85,Day
3525_Norman_Niles_#1_entry_rating,3525,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-25-45.mp4,24,3.03,11.26,0.1,11.16,2.81,167.94,Day
3525_Norman_Niles_#1_exit_rating,3525,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-25-45.mp4,24,6.1,12.67,1.4,11.27,3.16,167.94,Day
3526_Norman_Niles_#1_entry_rating,3526,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-26-45.mp4,26,2.32,13.87,0.43,13.44,3.12,162.02,Day
3526_Norman_Niles_#1_exit_rating,3526,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-26-45.mp4,18,7.58,11.03,2.23,8.8,2.6,162.02,Day
3527_Norman_Niles_#1_entry_rating,3527,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-27-45.mp4,22,2.85,6.76,0.45,6.3,2.06,168.13,Day
3527_Norman_Niles_#1_exit_rating,3527,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-27-45.mp4,27,6.12,12.13,0.25,11.87,3.2,168.13,Day
3528_Norman_Niles_#1_entry_rating,3528,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-28-45.mp4,31,2.44,10.1,0.53,9.57,2.17,167.25,Day
3528_Norman_Niles_#1_exit_rating,3528,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-28-45.mp4,29,7.67,12.03,1.99,10.05,2.76,167.25,Day
3529_Norman_Niles_#1_entry_rating,3529,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-29-45.mp4,24,3.24,12.33,0.92,11.41,2.99,167.31,Day
3529_Norman_Niles_#1_exit_rating,3529,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-29-45.mp4,26,7.05,11.65,2.18,9.47,2.06,167.31,Day
3530_Norman_Niles_#1_entry_rating,3530,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-30-45.mp4,27,3.99,10.84,0.6,10.24,3.01,167.07,Day
3530_Norman_Niles_#1_exit_rating,3530,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-30-45.mp4,23,7.09,10.78,1.65,9.13,2.34,167.07,Day
3531_Norman_Niles_#1_entry_rating,3531,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-31-45.mp4,24,2.64,7.73,0.81,6.92,1.61,167.96,Day
3531_Norman_Niles_#1_exit_rating,3531,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-31-45.mp4,20,6.52,11.27,1.18,10.09,2.8,167.96,Day
3532_Norman_Niles_#1_entry_rating,3532,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-32-45.mp4,26,2.49,13.26,0.41,12.85,2.49,164.69,Day
3532_Norman_Niles_#1_exit_rating,3532,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-32-45.mp4,23,7.35,15.23,1.97,13.27,2.95,164.69,Day
3533_Norman_Niles_#1_entry_rating,3533,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-33-45.mp4,15,2.56,10.66,0.56,10.1,2.87,162.34,Day
3533_Norman_Niles_#1_exit_rating,3533,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-33-45.mp4,24,5.62,10.5,0.95,9.55,2.39,162.34,Day
3534_Norman_Niles_#1_entry_rating,3534,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-34-45.mp4,24,2.82,12.59,0.31,12.28,3.54,166.88,Day
3534_Norman_Niles_#1_exit_rating,3534,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-34-45.mp4,26,7.24,11.98,0.68,11.31,2.78,166.88,Day
3535_Norman_Niles_#1_entry_rating,3535,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-35-45.mp4,25,2.65,13.04,0.32,12.72,2.57,168.87,Day
3535_Norman_Niles_#1_exit_rating,3535,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-35-45.mp4,32,6.89,12.04,1.64,10.4,2.58,168.87,Day
3536_Norman_Niles_#1_entry_rating,3536,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-36-45.mp4,22,2.96,12.52,0.44,12.07,3.01,168.85,Day
3536_Norman_Niles_#1_exit_rating,3536,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-36-45.mp4,22,5.72,10.82,1.48,9.34,3.01,168.85,Day
3537_Norman_Niles_#1_entry_rating,3537,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-37-45.mp4,21,2.13,10.8,0.35,10.45,2.46,150.87,Day
3537_Norman_Niles_#1_exit_rating,3537,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-37-45.mp4,23,5.22,8.33,1.28,7.05,2.24,150.87,Day
3538_Norman_Niles_#1_entry_rating,3538,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-38-45.mp4,35,3.41,12.42,0.47,11.95,3.14,149.5,Day
3538_Norman_Niles_#1_exit_rating,3538,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-38-45.mp4,26,6.39,10.78,0.5,10.28,2.57,149.5,Day
3539_Norman_Niles_#1_entry_rating,3539,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-39-45.mp4,39,3.21,14.52,0.18,14.34,3.46,149.93,Day
3539_Norman_Niles_#1_exit_rating,3539,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-39-45.mp4,22,5.41,11.79,0.12,11.67,3.04,149.93,Day
3540_Norman_Niles_#1_entry_rating,3540,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-40-45.mp4,21,3.95,12.44,0.48,11.96,3.41,150.05,Day
3540_Norman_Niles_#1_exit_rating,3540,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-40-45.mp4,29,6.96,10.03,1.89,8.14,2.06,150.05,Day
3541_Norman_Niles_#1_entry_rating,3541,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-41-45.mp4,22,4.46,13.47,0.29,13.18,3.95,167.64,Day
3541_Norman_Niles_#1_exit_rating,3541,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-41-45.mp4,24,8.34,14.68,1.95,12.73,3.04,167.64,Day
3542_Norman_Niles_#1_entry_rating,3542,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-42-45.mp4,23,4.05,12.75,0.7,12.05,2.98,166.39,Day
3542_Norman_Niles_#1_exit_rating,3542,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-42-45.mp4,23,7.77,12.58,1.3,11.28,2.57,166.39,Day
3543_Norman_Niles_#1_entry_rating,3543,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-43-45.mp4,27,2.71,14.08,0.39,13.69,3.18,155.74,Day
3543_Norman_Niles_#1_exit_rating,3543,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-43-45.mp4,20,5.72,11.49,0.04,11.46,3.2,155.74,Day
3544_Norman_Niles_#1_entry_rating,3544,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-44-45.mp4,32,3.08,12.04,0.47,11.57,2.74,148.02,Day
3544_Norman_Niles_#1_exit_rating,3544,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-44-45.mp4,22,6.23,13.17,2.15,11.02,2.94,148.02,Day
3545_Norman_Niles_#1_entry_rating,3545,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-45-45.mp4,26,3.84,17.21,0.53,16.69,3.94,163.89,Day
3545_Norman_Niles_#1_exit_rating,3545,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-45-45.mp4,22,7.24,10.06,1.12,8.94,2.22,163.89,Day
3546_Norman_Niles_#1_entry_rating,3546,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-46-45.mp4,22,4.38,12.71,0.4,12.31,4.43,167.31,Day
3546_Norman_Niles_#1_exit_rating,3546,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-46-45.mp4,15,7.16,13.21,0.24,12.97,3.61,167.31,Day
3547_Norman_Niles_#1_entry_rating,3547,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-47-45.mp4,29,2.98,12.13,0.57,11.56,3.08,168.02,Day
3547_Norman_Niles_#1_exit_rating,3547,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-47-45.mp4,30,6.73,10.36,0.38,9.97,3.02,168.02,Day
3548_Norman_Niles_#1_entry_rating,3548,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-48-45.mp4,30,2.31,14.33,0.18,14.15,2.59,149.27,Day
3548_Norman_Niles_#1_exit_rating,3548,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-48-45.mp4,33,5.82,12.31,1.55,10.76,2.61,149.27,Day
3549_Norman_Niles_#1_entry_rating,3549,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-49-45.mp4,30,1.59,9.84,0.21,9.62,1.82,145.65,Day
3549_Norman_Niles_#1_exit_rating,3549,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-49-45.mp4,21,4.39,9.83,0.16,9.67,1.97,145.65,Day
3550_Norman_Niles_#1_entry_rating,3550,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-50-45.mp4,25,2.31,12.34,0.32,12.02,3.07,150.12,Day
3550_Norman_Niles_#1_exit_rating,3550,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-50-45.mp4,16,5.9,9.88,1.3,8.58,2.19,150.12,Day
3551_Norman_Niles_#1_entry_rating,3551,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-51-45.mp4,30,2.25,12.62,0.47,12.15,2.38,157.19,Day
3551_Norman_Niles_#1_exit_rating,3551,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-51-45.mp4,30,6.18,13.0,1.53,11.47,3.29,157.19,Day
3552_Norman_Niles_#1_entry_rating,3552,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-52-45.mp4,28,2.31,12.19,0.47,11.72,2.3,164.72,Day
3552_Norman_Niles_#1_exit_rating,3552,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-52-45.mp4,21,8.12,11.95,4.49,7.46,2.1,164.72,Day
3553_Norman_Niles_#1_entry_rating,3553,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-53-45.mp4,22,2.89,12.01,0.26,11.75,2.93,166.44,Day
3553_Norman_Niles_#1_exit_rating,3553,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-53-45.mp4,20,8.18,12.22,0.13,12.08,3.44,166.44,Day
3554_Norman_Niles_#1_entry_rating,3554,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-54-45.mp4,23,1.87,6.81,0.47,6.34,1.66,166.05,Day
3554_Norman_Niles_#1_exit_rating,3554,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-54-45.mp4,20,6.79,13.3,0.51,12.79,2.91,166.05,Day
3555_Norman_Niles_#1_entry_rating,3555,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-55-45.mp4,25,3.03,11.5,0.26,11.24,2.98,147.97,Day
3555_Norman_Niles_#1_exit_rating,3555,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-55-45.mp4,22,4.45,8.48,0.19,8.29,2.12,147.97,Day
3556_Norman_Niles_#1_entry_rating,3556,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-56-45.mp4,30,3.44,13.36,0.19,13.18,4.17,149.81,Day
3556_Norman_Niles_#1_exit_rating,3556,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-56-45.mp4,23,6.41,13.07,0.09,12.98,3.75,149.81,Day
3557_Norman_Niles_#1_entry_rating,3557,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-57-45.mp4,26,2.83,13.07,0.25,12.82,3.55,166.09,Day
3557_Norman_Niles_#1_exit_rating,3557,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-57-45.mp4,14,7.29,12.2,2.07,10.13,2.73,166.09,Day
3558_Norman_Niles_#1_entry_rating,3558,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-58-45.mp4,21,2.0,13.86,0.33,13.53,2.89,165.74,Day
3558_Norman_Niles_#1_exit_rating,3558,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-58-45.mp4,15,7.75,12.68,0.3,12.37,3.62,165.74,Day
3559_Norman_Niles_#1_entry_rating,3559,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-24-17-59-45.mp4,29,2.59,11.55,0.28,11.27,3.16,166.1,Day
3559_Norman_Niles_#1_exit_rating,3559,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-24-17-59-45.mp4,25,6.38,10.37,0.18,10.19,2.37,166.1,Day
3575_Norman_Niles_#1_entry_rating,3575,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-15-45.mp4,4,4.85,6.91,3.46,3.45,1.65,71.57,Night
3575_Norman_Niles_#1_exit_rating,3575,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-15-45.mp4,9,5.74,10.31,0.77,9.54,2.46,71.57,Night
3576_Norman_Niles_#1_entry_rating,3576,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-16-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.15,Night
3576_Norman_Niles_#1_exit_rating,3576,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-16-45.mp4,9,6.03,11.45,3.23,8.23,2.37,71.15,Night
3577_Norman_Niles_#1_entry_rating,3577,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-17-45.mp4,3,5.84,7.79,4.77,3.02,1.69,71.7,Night
3577_Norman_Niles_#1_exit_rating,3577,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-17-45.mp4,6,6.36,7.62,5.31,2.31,0.85,71.7,Night
3578_Norman_Niles_#1_entry_rating,3578,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-18-45.mp4,0,0.0,0.0,0.0,0.0,0.0,71.19,Night
3578_Norman_Niles_#1_exit_rating,3578,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-18-45.mp4,5,7.85,9.31,6.42,2.89,1.05,71.19,Night
3579_Norman_Niles_#1_entry_rating,3579,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-19-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.85,Night
3579_Norman_Niles_#1_exit_rating,3579,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-19-45.mp4,0,0.0,0.0,0.0,0.0,0.0,70.85,Night
3580_Norman_Niles_#1_entry_rating,3580,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-20-45.mp4,3,4.27,4.78,3.54,1.25,0.65,71.52,Night
3580_Norman_Niles_#1_exit_rating,3580,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-20-45.mp4,5,5.72,8.2,0.93,7.27,2.85,71.52,Night
3581_Norman_Niles_#1_entry_rating,3581,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-21-45.mp4,2,5.9,6.12,5.68,0.44,0.31,71.38,Night
3581_Norman_Niles_#1_exit_rating,3581,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-21-45.mp4,7,5.5,7.25,1.16,6.09,2.18,71.38,Night
3582_Norman_Niles_#1_entry_rating,3582,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-22-45.mp4,1,4.76,4.76,4.76,0.0,0.0,72.38,Night
3582_Norman_Niles_#1_exit_rating,3582,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-22-45.mp4,5,6.77,7.57,5.73,1.85,0.92,72.38,Night
3583_Norman_Niles_#1_entry_rating,3583,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-23-45.mp4,3,6.56,6.79,6.19,0.61,0.33,71.52,Night
3583_Norman_Niles_#1_exit_rating,3583,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-23-45.mp4,2,6.34,6.53,6.16,0.37,0.26,71.52,Night
3584_Norman_Niles_#1_entry_rating,3584,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-24-45.mp4,1,9.87,9.87,9.87,0.0,0.0,71.3,Night
3584_Norman_Niles_#1_exit_rating,3584,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-24-45.mp4,5,6.1,7.15,5.39,1.76,0.75,71.3,Night
3585_Norman_Niles_#1_entry_rating,3585,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-25-45.mp4,3,6.71,9.47,3.65,5.82,2.92,71.06,Night
3585_Norman_Niles_#1_exit_rating,3585,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-25-45.mp4,1,6.61,6.61,6.61,0.0,0.0,71.06,Night
3586_Norman_Niles_#1_entry_rating,3586,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-26-45.mp4,3,4.38,6.14,2.68,3.46,1.73,72.03,Night
3586_Norman_Niles_#1_exit_rating,3586,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-26-45.mp4,5,6.43,7.51,5.53,1.99,0.85,72.03,Night
3587_Norman_Niles_#1_entry_rating,3587,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-27-45.mp4,1,8.64,8.64,8.64,0.0,0.0,71.34,Night
3587_Norman_Niles_#1_exit_rating,3587,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-27-45.mp4,3,6.22,6.79,5.1,1.69,0.97,71.34,Night
3588_Norman_Niles_#1_entry_rating,3588,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-28-45.mp4,1,5.19,5.19,5.19,0.0,0.0,71.17,Night
3588_Norman_Niles_#1_exit_rating,3588,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-28-45.mp4,1,7.46,7.46,7.46,0.0,0.0,71.17,Night
3589_Norman_Niles_#1_entry_rating,3589,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-29-45.mp4,5,5.62,8.95,2.9,6.05,2.49,71.57,Night
3589_Norman_Niles_#1_exit_rating,3589,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-29-45.mp4,8,7.11,9.42,5.7,3.71,1.29,71.57,Night
3590_Norman_Niles_#1_entry_rating,3590,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-30-45.mp4,2,5.42,5.46,5.38,0.08,0.06,71.02,Night
3590_Norman_Niles_#1_exit_rating,3590,Norman Niles #1,EXIT,normanniles1/normanniles1_2025-10-25-06-30-45.mp4,4,6.95,8.67,4.2,4.47,1.95,71.02,Night
3591_Norman_Niles_#1_entry_rating,3591,Norman Niles #1,ENTRY,normanniles1/normanniles1_2025-10-25-06-31-45.mp4,1,3.93,3.93,3.93,0.0,0.0,71.11,Night
