ID,time_segment_id,view_label,videos,Avg_Brightness_Value,Day_Night_Label
3944_Norman_Niles_#1,3944,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-29-45.mp4,139.68,Day
3945_Norman_Niles_#1,3945,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-30-45.mp4,141.61,Day
3946_Norman_Niles_#1,3946,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-31-45.mp4,138.51,Day
3947_Norman_Niles_#1,3947,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-32-45.mp4,142.16,Day
3948_Norman_Niles_#1,3948,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-33-45.mp4,143.45,Day
3949_Norman_Niles_#1,3949,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-34-45.mp4,141.7,Day
3950_Norman_Niles_#1,3950,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-35-45.mp4,142.14,Day
3951_Norman_Niles_#1,3951,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-36-45.mp4,142.81,Day
3952_Norman_Niles_#1,3952,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-37-45.mp4,141.69,Day
3953_Norman_Niles_#1,3953,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-38-45.mp4,142.2,Day
3954_Norman_Niles_#1,3954,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-39-45.mp4,142.26,Day
3955_Norman_Niles_#1,3955,Norman Niles #1,normanniles1/normanniles1_2025-10-25-12-40-45.mp4,140.98,Day
4036_Norman_Niles_#1,4036,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-01-45.mp4,134.59,Day
4037_Norman_Niles_#1,4037,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-02-45.mp4,146.26,Day
4038_Norman_Niles_#1,4038,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-03-45.mp4,146.8,Day
4039_Norman_Niles_#1,4039,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-04-45.mp4,146.94,Day
4040_Norman_Niles_#1,4040,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-05-45.mp4,145.8,Day
4041_Norman_Niles_#1,4041,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-06-45.mp4,147.01,Day
4042_Norman_Niles_#1,4042,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-07-45.mp4,146.98,Day
4043_Norman_Niles_#1,4043,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-08-45.mp4,146.03,Day
4044_Norman_Niles_#1,4044,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-09-45.mp4,148.75,Day
4045_Norman_Niles_#1,4045,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-10-45.mp4,141.35,Day
4046_Norman_Niles_#1,4046,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-11-45.mp4,129.18,Day
4047_Norman_Niles_#1,4047,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-12-45.mp4,133.89,Day
4048_Norman_Niles_#1,4048,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-13-45.mp4,136.54,Day
4049_Norman_Niles_#1,4049,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-14-45.mp4,145.97,Day
4050_Norman_Niles_#1,4050,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-15-45.mp4,146.16,Day
4051_Norman_Niles_#1,4051,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-16-45.mp4,144.07,Day
4052_Norman_Niles_#1,4052,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-17-45.mp4,132.65,Day
4053_Norman_Niles_#1,4053,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-18-45.mp4,146.67,Day
4054_Norman_Niles_#1,4054,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-19-45.mp4,147.43,Day
4055_Norman_Niles_#1,4055,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-20-45.mp4,146.99,Day
4056_Norman_Niles_#1,4056,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-21-45.mp4,147.83,Day
4057_Norman_Niles_#1,4057,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-22-45.mp4,146.8,Day
4058_Norman_Niles_#1,4058,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-23-45.mp4,147.44,Day
4059_Norman_Niles_#1,4059,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-24-45.mp4,147.13,Day
4060_Norman_Niles_#1,4060,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-25-45.mp4,147.09,Day
4061_Norman_Niles_#1,4061,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-26-45.mp4,145.47,Day
4062_Norman_Niles_#1,4062,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-27-45.mp4,145.72,Day
4063_Norman_Niles_#1,4063,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-28-45.mp4,130.74,Day
4064_Norman_Niles_#1,4064,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-29-45.mp4,129.4,Day
4065_Norman_Niles_#1,4065,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-30-45.mp4,132.08,Day
4066_Norman_Niles_#1,4066,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-31-45.mp4,147.56,Day
4067_Norman_Niles_#1,4067,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-32-45.mp4,135.94,Day
4068_Norman_Niles_#1,4068,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-33-45.mp4,147.9,Day
4069_Norman_Niles_#1,4069,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-34-45.mp4,149.33,Day
4070_Norman_Niles_#1,4070,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-35-45.mp4,146.92,Day
4071_Norman_Niles_#1,4071,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-36-45.mp4,145.05,Day
4072_Norman_Niles_#1,4072,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-37-45.mp4,147.65,Day
4073_Norman_Niles_#1,4073,Norman Niles #1,normanniles1/normanniles1_2025-10-25-14-38-45.mp4,148.2,Day
4201_Norman_Niles_#1,4201,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-46-45.mp4,149.18,Day
4202_Norman_Niles_#1,4202,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-47-45.mp4,149.21,Day
4203_Norman_Niles_#1,4203,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-48-45.mp4,150.09,Day
4204_Norman_Niles_#1,4204,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-49-45.mp4,149.86,Day
4205_Norman_Niles_#1,4205,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-50-45.mp4,149.92,Day
4206_Norman_Niles_#1,4206,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-51-45.mp4,149.61,Day
4207_Norman_Niles_#1,4207,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-52-45.mp4,148.91,Day
4208_Norman_Niles_#1,4208,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-53-45.mp4,147.38,Day
4209_Norman_Niles_#1,4209,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-54-45.mp4,149.24,Day
4210_Norman_Niles_#1,4210,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-55-45.mp4,149.82,Day
4211_Norman_Niles_#1,4211,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-56-45.mp4,150.02,Day
4212_Norman_Niles_#1,4212,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-57-45.mp4,150.39,Day
4213_Norman_Niles_#1,4213,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-58-45.mp4,150.48,Day
4214_Norman_Niles_#1,4214,Norman Niles #1,normanniles1/normanniles1_2025-10-25-16-59-45.mp4,149.24,Day
4215_Norman_Niles_#1,4215,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-00-45.mp4,143.95,Day
4216_Norman_Niles_#1,4216,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-01-45.mp4,138.4,Day
4217_Norman_Niles_#1,4217,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-02-45.mp4,147.7,Day
4218_Norman_Niles_#1,4218,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-03-45.mp4,137.18,Day
4219_Norman_Niles_#1,4219,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-04-45.mp4,146.99,Day
4220_Norman_Niles_#1,4220,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-05-45.mp4,149.37,Day
4221_Norman_Niles_#1,4221,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-06-45.mp4,149.18,Day
4222_Norman_Niles_#1,4222,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-07-45.mp4,147.78,Day
4223_Norman_Niles_#1,4223,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-08-45.mp4,146.91,Day
4224_Norman_Niles_#1,4224,Norman Niles #1,normanniles1/normanniles1_2025-10-25-17-09-45.mp4,148.18,Day
3_Norman_Niles_#2,3,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-03-45.mp4,71.53,Night
4_Norman_Niles_#2,4,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-04-45.mp4,76.35,Night
5_Norman_Niles_#2,5,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-05-45.mp4,73.35,Night
6_Norman_Niles_#2,6,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-06-45.mp4,76.15,Night
7_Norman_Niles_#2,7,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-07-45.mp4,76.6,Night
8_Norman_Niles_#2,8,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-08-45.mp4,75.21,Night
9_Norman_Niles_#2,9,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-09-45.mp4,73.28,Night
10_Norman_Niles_#2,10,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-10-45.mp4,73.2,Night
11_Norman_Niles_#2,11,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-11-45.mp4,74.62,Night
12_Norman_Niles_#2,12,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-12-45.mp4,74.11,Night
13_Norman_Niles_#2,13,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-13-45.mp4,76.74,Night
14_Norman_Niles_#2,14,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-14-45.mp4,72.26,Night
15_Norman_Niles_#2,15,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-15-45.mp4,76.55,Night
16_Norman_Niles_#2,16,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-16-45.mp4,74.88,Night
17_Norman_Niles_#2,17,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-17-45.mp4,76.63,Night
18_Norman_Niles_#2,18,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-18-45.mp4,75.82,Night
19_Norman_Niles_#2,19,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-19-45.mp4,74.33,Night
20_Norman_Niles_#2,20,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-20-45.mp4,72.85,Night
21_Norman_Niles_#2,21,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-21-45.mp4,74.23,Night
22_Norman_Niles_#2,22,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-22-45.mp4,76.29,Night
23_Norman_Niles_#2,23,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-23-45.mp4,72.6,Night
24_Norman_Niles_#2,24,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-24-45.mp4,76.77,Night
25_Norman_Niles_#2,25,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-25-45.mp4,73.05,Night
26_Norman_Niles_#2,26,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-26-45.mp4,76.65,Night
27_Norman_Niles_#2,27,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-27-45.mp4,76.17,Night
28_Norman_Niles_#2,28,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-28-45.mp4,76.03,Night
29_Norman_Niles_#2,29,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-29-45.mp4,74.24,Night
30_Norman_Niles_#2,30,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-30-45.mp4,73.48,Night
31_Norman_Niles_#2,31,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-31-45.mp4,74.02,Night
32_Norman_Niles_#2,32,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-32-45.mp4,73.96,Night
33_Norman_Niles_#2,33,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-33-45.mp4,77.25,Night
34_Norman_Niles_#2,34,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-34-45.mp4,72.94,Night
35_Norman_Niles_#2,35,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-35-45.mp4,75.28,Night
36_Norman_Niles_#2,36,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-36-45.mp4,73.45,Night
37_Norman_Niles_#2,37,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-37-45.mp4,75.53,Night
38_Norman_Niles_#2,38,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-38-45.mp4,74.85,Night
39_Norman_Niles_#2,39,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-39-45.mp4,73.32,Night
40_Norman_Niles_#2,40,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-40-45.mp4,71.63,Night
41_Norman_Niles_#2,41,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-41-45.mp4,72.5,Night
42_Norman_Niles_#2,42,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-42-45.mp4,74.54,Night
43_Norman_Niles_#2,43,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-43-45.mp4,71.99,Night
44_Norman_Niles_#2,44,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-44-45.mp4,75.4,Night
45_Norman_Niles_#2,45,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-45-45.mp4,71.7,Night
46_Norman_Niles_#2,46,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-46-45.mp4,75.27,Night
47_Norman_Niles_#2,47,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-47-45.mp4,75.3,Night
48_Norman_Niles_#2,48,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-48-45.mp4,75.15,Night
49_Norman_Niles_#2,49,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-49-45.mp4,73.61,Night
50_Norman_Niles_#2,50,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-50-45.mp4,72.62,Night
51_Norman_Niles_#2,51,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-51-45.mp4,72.45,Night
52_Norman_Niles_#2,52,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-52-45.mp4,73.62,Night
53_Norman_Niles_#2,53,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-53-45.mp4,75.81,Night
54_Norman_Niles_#2,54,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-54-45.mp4,71.57,Night
55_Norman_Niles_#2,55,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-55-45.mp4,76.49,Night
56_Norman_Niles_#2,56,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-56-45.mp4,73.52,Night
57_Norman_Niles_#2,57,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-57-45.mp4,76.47,Night
58_Norman_Niles_#2,58,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-58-45.mp4,76.51,Night
59_Norman_Niles_#2,59,Norman Niles #2,normanniles2/normanniles2_2025-10-20-06-59-45.mp4,75.17,Night
60_Norman_Niles_#2,60,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-00-45.mp4,73.24,Night
61_Norman_Niles_#2,61,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-01-45.mp4,72.9,Night
62_Norman_Niles_#2,62,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-02-45.mp4,74.54,Night
63_Norman_Niles_#2,63,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-03-45.mp4,72.07,Night
64_Norman_Niles_#2,64,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-04-45.mp4,75.84,Night
65_Norman_Niles_#2,65,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-05-45.mp4,71.64,Night
66_Norman_Niles_#2,66,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-06-45.mp4,75.08,Night
67_Norman_Niles_#2,67,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-07-45.mp4,74.66,Night
68_Norman_Niles_#2,68,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-08-45.mp4,75.51,Night
69_Norman_Niles_#2,69,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-09-45.mp4,73.87,Night
70_Norman_Niles_#2,70,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-10-45.mp4,72.8,Night
71_Norman_Niles_#2,71,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-11-45.mp4,72.91,Night
72_Norman_Niles_#2,72,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-12-45.mp4,73.81,Night
73_Norman_Niles_#2,73,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-13-45.mp4,75.74,Night
74_Norman_Niles_#2,74,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-14-45.mp4,71.28,Night
75_Norman_Niles_#2,75,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-15-45.mp4,75.42,Night
76_Norman_Niles_#2,76,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-16-45.mp4,72.88,Night
77_Norman_Niles_#2,77,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-17-45.mp4,75.67,Night
78_Norman_Niles_#2,78,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-18-45.mp4,75.25,Night
79_Norman_Niles_#2,79,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-19-45.mp4,74.22,Night
80_Norman_Niles_#2,80,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-20-45.mp4,72.06,Night
81_Norman_Niles_#2,81,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-21-45.mp4,72.21,Night
82_Norman_Niles_#2,82,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-22-45.mp4,74.05,Night
83_Norman_Niles_#2,83,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-23-45.mp4,72.84,Night
84_Norman_Niles_#2,84,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-24-45.mp4,75.45,Night
85_Norman_Niles_#2,85,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-25-45.mp4,71.18,Night
86_Norman_Niles_#2,86,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-26-45.mp4,75.15,Night
87_Norman_Niles_#2,87,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-27-45.mp4,74.02,Night
88_Norman_Niles_#2,88,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-28-45.mp4,75.08,Night
89_Norman_Niles_#2,89,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-29-45.mp4,74.08,Night
90_Norman_Niles_#2,90,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-30-45.mp4,72.64,Night
91_Norman_Niles_#2,91,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-31-45.mp4,71.84,Night
92_Norman_Niles_#2,92,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-32-45.mp4,73.19,Night
93_Norman_Niles_#2,93,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-33-45.mp4,74.88,Night
94_Norman_Niles_#2,94,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-34-45.mp4,70.84,Night
95_Norman_Niles_#2,95,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-35-45.mp4,74.95,Night
96_Norman_Niles_#2,96,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-36-45.mp4,72.04,Night
97_Norman_Niles_#2,97,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-37-45.mp4,75.25,Night
98_Norman_Niles_#2,98,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-38-45.mp4,74.9,Night
99_Norman_Niles_#2,99,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-39-45.mp4,74.31,Night
100_Norman_Niles_#2,100,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-40-45.mp4,72.09,Night
101_Norman_Niles_#2,101,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-41-45.mp4,71.61,Night
102_Norman_Niles_#2,102,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-42-45.mp4,72.76,Night
103_Norman_Niles_#2,103,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-43-45.mp4,72.35,Night
104_Norman_Niles_#2,104,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-44-45.mp4,75.1,Night
105_Norman_Niles_#2,105,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-45-45.mp4,70.83,Night
106_Norman_Niles_#2,106,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-46-45.mp4,75.14,Night
107_Norman_Niles_#2,107,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-47-45.mp4,73.39,Night
108_Norman_Niles_#2,108,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-48-45.mp4,74.74,Night
109_Norman_Niles_#2,109,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-49-45.mp4,74.55,Night
110_Norman_Niles_#2,110,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-50-45.mp4,72.7,Night
111_Norman_Niles_#2,111,Norman Niles #2,normanniles2/normanniles2_2025-10-20-07-51-45.mp4,71.27,Night
143_Norman_Niles_#2,143,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-23-45.mp4,73.18,Night
144_Norman_Niles_#2,144,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-24-45.mp4,75.53,Night
145_Norman_Niles_#2,145,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-25-45.mp4,71.04,Night
146_Norman_Niles_#2,146,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-26-45.mp4,75.51,Night
147_Norman_Niles_#2,147,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-27-45.mp4,73.09,Night
148_Norman_Niles_#2,148,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-28-45.mp4,75.6,Night
149_Norman_Niles_#2,149,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-29-45.mp4,75.23,Night
150_Norman_Niles_#2,150,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-30-45.mp4,74.61,Night
151_Norman_Niles_#2,151,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-31-45.mp4,72.14,Night
152_Norman_Niles_#2,152,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-32-45.mp4,72.59,Night
153_Norman_Niles_#2,153,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-33-45.mp4,74.17,Night
154_Norman_Niles_#2,154,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-34-45.mp4,72.56,Night
155_Norman_Niles_#2,155,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-35-45.mp4,76.1,Night
156_Norman_Niles_#2,156,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-36-45.mp4,72.03,Night
157_Norman_Niles_#2,157,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-37-45.mp4,75.67,Night
158_Norman_Niles_#2,158,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-38-45.mp4,74.76,Night
159_Norman_Niles_#2,159,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-39-45.mp4,75.45,Night
160_Norman_Niles_#2,160,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-40-45.mp4,74.58,Night
161_Norman_Niles_#2,161,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-41-45.mp4,72.4,Night
162_Norman_Niles_#2,162,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-42-45.mp4,72.04,Night
163_Norman_Niles_#2,163,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-43-45.mp4,73.48,Night
164_Norman_Niles_#2,164,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-44-45.mp4,75.43,Night
165_Norman_Niles_#2,165,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-45-45.mp4,70.91,Night
166_Norman_Niles_#2,166,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-46-45.mp4,75.71,Night
167_Norman_Niles_#2,167,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-47-45.mp4,72.63,Night
168_Norman_Niles_#2,168,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-48-45.mp4,75.64,Night
169_Norman_Niles_#2,169,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-49-45.mp4,75.64,Night
170_Norman_Niles_#2,170,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-50-45.mp4,74.67,Night
171_Norman_Niles_#2,171,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-51-45.mp4,72.56,Night
172_Norman_Niles_#2,172,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-52-45.mp4,72.7,Night
173_Norman_Niles_#2,173,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-53-45.mp4,74.11,Night
174_Norman_Niles_#2,174,Norman Niles #2,normanniles2/normanniles2_2025-10-20-08-54-45.mp4,73.37,Night
